item_id,order_id,product_id,quantity,unit_price,total_price,return_requested,warehouse_location
ITEM00000347,ORD0000112,PROD00544,8,-14943.14,119545.12,No,Bangalore WH
ITEM00000348,ORD0000113,PROD00163,6,41512.52,249075.12,No,Mumbai WH
ITEM00000349,ORD0000113,PROD01659,5,68007.94,340039.7,,Hyderabad WH
ITEM00000350,ORD0000114,PROD01556,6,18564.67,111388.02,No,BLR
ITEM00000351,ORD0000115,PROD00871,1,62040.73,62040.73,0,Hyderabad WH
ITEM00000352,ORD0000115,PROD00416,8,-47525.24,380201.92,No,Mumbai WH
ITEM00000353,ORD0000115,PROD01791,0,38822.93,194114.65,Yes,Chennai WH
ITEM00000354,ORD0000115,PROD01249,8,40461.38,323691.04,No,mumbai wh
ITEM00000355,ORD0000115,PROD00613,6,133.85,0,No,
ITEM00000356,ORD0000116,PROD01058,2,,54790.68,No,
ITEM00000357,ORD0000116,PROD00255,0,66959.29,66959.29,yes,
ITEM00000358,ORD0000116,PROD00053,7,41944.79,293613.53,No,Delhi WH
ITEM00000359,ORD0000116,PROD00028,7,22825.27,0,No,HYD
ITEM00000360,ORD0000116,PROD01218,6,63797.89,0,No,Bangalore WH
ITEM00000361,ORD0000117,PROD00220,2,22026.93,44053.86,No,
ITEM00000362,ORD0000117,PROD00480,2,9999999,93442.72,No,Chennai WH
ITEM00000363,ORD0000117,PROD01733,2,-6320.4,12640.8,No,Chennai WH
ITEM00000364,ORD0000118,PROD00489,8,77313.49,618507.92,No,Chennai WH
ITEM00000365,ORD0000118,PROD00247,0,5482.16,43857.28,No,HYD
ITEM00000366,ORD0000119,PROD01480,5,25524.38,,No,Bangalore WH
ITEM00000367,ORD0000120,PROD01160,9,54877.43,493896.87,no,Mumbai WH
ITEM00000368,ORD0000121,PROD00500,5,63190.0,-315950.0,No,Chennai WH
ITEM00000369,ORD0000121,PROD01556,3,63222.82,189668.46,No,
ITEM00000370,ORD0000121,PROD00457,1,71009.63,71009.63,No,DELHI WH
ITEM00000371,ORD0000122,PROD00537,1,35189.2,35189.2,No,mumbai wh
ITEM00000372,ORD0000122,PROD01766,9,24651.25,221861.25,No,Delhi WH
ITEM00000373,ORD0000122,PROD01026,10,35277.32,352773.2,No,NA
ITEM00000374,ORD0000122,PROD01608,3,75100.26,225300.78,No,Delhi WH
ITEM00000375,ORD0000123,PROD00910,2,1483.47,2966.94,No,Bangalore WH
ITEM00000376,ORD0000123,PROD01206,3,53090.82,159272.46,0,
ITEM00000377,ORD0000123,PROD01987,-1,3301.97,-9905.91,No,DELHI WH
ITEM00000378,ORD0000123,PROD92013,10,33254.08,332540.8,yes,Hyderabad WH
ITEM00000379,ORD0000124,PROD97171,9,29069.81,261628.29,No,BLR
ITEM00000380,ORD0000124,PROD94411,2,57372.89,114745.78,No,Mumbai WH
ITEM00000381,ORD0000124,PROD00717,5,9999999,64481.4,no,HYD
ITEM00000382,ORD0000125,PROD91003,4,40220.58,160882.32,No,HYD
ITEM00000383,ORD0000126,PROD00731,3,30125.37,90376.11,Yes,Hyderabad WH
ITEM00000384,ORD0000126,PROD00876,2,58400.34,116800.68,No,
ITEM00000385,ORD0000126,PROD01052,999,56222.87,112445.74,1,Bangalore WH
ITEM00000386,ORD0000127,PROD00181,1,24697.89,24697.89,No,Chennai WH
ITEM00000387,ORD0000127,PROD01486,9,29468.7,265218.3,No,Delhi WH
ITEM00000388,ORD0000128,PROD01047,3,29728.49,89185.47,No,DELHI WH
ITEM00000389,ORD0000128,PROD01422,10,4919.79,49197.9,No,Delhi WH
ITEM00000390,ORD0000128,PROD01793,2,63492.03,126984.06,No,Mumbai WH
ITEM00000391,ORD0000129,PROD00352,999,45686.33,137058.99,No,
ITEM00000392,ORD0000129,PROD00714,3,52402.12,157206.36,1,HYD
ITEM00000393,ORD0000129,PROD00556,2,26985.14,53970.28,No,Bangalore WH
ITEM00000394,ORD0000129,PROD01858,10,61785.2,617852.0,No,Bangalore WH
ITEM00000395,ORD0000129,PROD00919,6,56398.3,338389.8,No,Chennai WH
ITEM00000396,ORD0000130,PROD00650,9,35218.33,316964.97,No,Delhi WH
ITEM00000397,ORD0000130,PROD00573,2,44078.83,88157.66,No,Delhi WH
ITEM00000398,ORD0000130,PROD00101,7,10139.9,70979.3,No,Hyderabad WH
ITEM00000399,ORD0000131,PROD01237,10,75626.78,756267.8,No,Chennai WH
ITEM00000400,ORD0000131,PROD01544,5,58504.54,292522.7,No,BLR
ITEM00000401,ORD0000132,PROD00645,8,70835.75,566686.0,No,HYD
ITEM00000402,ORD0000133,PROD93232,4,56067.55,224270.2,No,Mumbai WH
ITEM00000403,ORD0000133,PROD00103,3,79007.08,237021.24,No,Chennai WH
ITEM00000404,ORD0000133,PROD00161,4,50110.89,200443.56,1,DELHI WH
ITEM00000405,ORD0000133,PROD00804,2,30677.66,-61355.32,No,HYD
ITEM00000406,ORD0000134,PROD01190,9,60980.83,548827.47,yes,NA
ITEM00000407,ORD0000134,PROD91341,6,5794.21,34765.26,No,Bangalore WH
ITEM00000408,ORD0000134,PROD00616,2,67340.16,134680.32,No,Bangalore WH
ITEM00000409,ORD0000134,PROD00830,3,4670.91,14012.73,No,Bangalore WH
ITEM00000410,ORD0000134,PROD00904,1,37811.48,37811.48,No,DELHI WH
ITEM00000411,ORD0000135,PROD00237,9,56851.48,511663.32,No,Delhi WH
ITEM00000412,ORD0000135,PROD00340,9,-37951.64,341564.76,No,mumbai wh
ITEM00000413,ORD0000135,PROD00697,7,24173.87,169217.09,No,NA
ITEM00000414,ORD0000136,PROD00573,,11737.31,70423.86,No,DELHI WH
ITEM00000415,ORD0000136,PROD01113,3,47611.66,142834.98,No,Hyderabad WH
ITEM00000416,ORD0000136,PROD01934,,3207.08,28863.72,No,NA
ITEM00000417,ORD0000137,PROD97293,3,0,99204.3,No,DELHI WH
ITEM00000418,ORD0000137,PROD00541,7,57431.14,,No,
ITEM00000419,ORD0000137,PROD00187,1,77428.25,77428.25,0,Mumbai WH
ITEM00000420,ORD0000138,PROD00006,5,22289.39,111446.95,No,Delhi WH
ITEM00000421,ORD0000138,PROD01188,1,10612.62,10612.62,No,Chennai WH
ITEM00000422,ORD0000138,PROD01705,10,66287.56,662875.6,Yes,Hyderabad WH
ITEM00000423,ORD0000139,PROD00824,8,68096.32,544770.56,No,HYD
ITEM00000424,ORD0000139,PROD01823,7,35018.61,245130.27,No,HYD
ITEM00000425,ORD0000140,PROD00277,6,9999999,460876.44,no,Hyderabad WH
ITEM00000426,ORD0000140,PROD01398,1,56171.64,56171.64,yes,NA
ITEM00000427,ORD0000140,PROD01976,999,41237.01,82474.02,No,Hyderabad WH
ITEM00000428,ORD0000140,PROD00939,6,26032.69,156196.14,No,
ITEM00000429,ORD0000140,PROD00887,3,36699.1,-110097.3,No,DELHI WH
ITEM00000430,ORD0000141,PROD00690,3,43751.89,131255.67,,DELHI WH
ITEM00000431,ORD0000141,PROD01595,8,71707.22,-573657.76,Yes,mumbai wh
ITEM00000432,ORD0000141,PROD01160,5,46998.45,234992.25,No,Bangalore WH
ITEM00000433,ORD0000141,PROD01931,8,40573.05,324584.4,No,HYD
ITEM00000434,ORD0000141,PROD00486,5,24492.79,122463.95,No,Chennai WH
ITEM00000435,ORD0000142,PROD00441,6,27804.63,166827.78,yes,Delhi WH
ITEM00000436,ORD0000142,PROD00985,8,75170.61,601364.88,No,Chennai WH
ITEM00000437,ORD0000142,PROD01263,3,63225.03,189675.09,0,Chennai WH
ITEM00000438,ORD0000142,PROD01765,2,29461.91,58923.82,No,HYD
ITEM00000439,ORD0000143,PROD01183,6,62760.18,376561.08,No,
ITEM00000440,ORD0000143,PROD00954,0,13001.35,117012.15,No,Mumbai WH
ITEM00000441,ORD0000143,PROD00967,10,71193.74,711937.4,Yes,Mumbai WH
ITEM00000442,ORD0000143,PROD01889,1,17466.22,17466.22,No,
ITEM00000443,ORD0000143,PROD01517,4,9290.52,37162.08,No,Bangalore WH
ITEM00000444,ORD0000144,PROD01985,5,57359.14,286795.7,No,Delhi WH
ITEM00000445,ORD0000145,PROD00951,10,9848.8,98488.0,No,
ITEM00000446,ORD0000145,PROD01225,9,74897.1,674073.9,,BLR
ITEM00000447,ORD0000145,PROD00259,3,20405.41,61216.23,No,
ITEM00000448,ORD0000145,PROD00388,0,27298.03,136490.15,No,Mumbai WH
ITEM00000449,ORD0000145,PROD00162,1,26321.36,26321.36,No,
ITEM00000450,ORD0000146,PROD01010,6,38303.54,229821.24,No,DELHI WH
ITEM00000451,ORD0000146,PROD00111,2,63535.59,127071.18,No,DELHI WH
ITEM00000452,ORD0000146,PROD00630,10,8534.56,85345.6,No,Hyderabad WH
ITEM00000453,ORD0000147,PROD00270,7,7973.94,55817.58,No,BLR
ITEM00000454,ORD0000147,PROD93662,1,17042.63,17042.63,No,Chennai WH
ITEM00000455,ORD0000147,PROD01616,0,45415.27,,,HYD
ITEM00000456,ORD0000147,PROD01128,8,36727.6,293820.8,No,Mumbai WH
ITEM00000457,ORD0000147,PROD00726,0,52304.57,,No,mumbai wh
ITEM00000458,ORD0000148,PROD01559,3,69759.63,209278.89,No,HYD
ITEM00000459,ORD0000148,PROD00521,10,46943.76,469437.6,No,Bangalore WH
ITEM00000460,ORD0000148,PROD01885,6,47829.99,286979.94,0,Bangalore WH
ITEM00000461,ORD0000148,PROD00577,5,70329.25,0,yes,Chennai WH
ITEM00000462,ORD0000149,PROD01271,2,51404.17,102808.34,yes,mumbai wh
ITEM00000463,ORD0000149,PROD01423,10,65447.22,654472.2,No,Mumbai WH
ITEM00000464,ORD0000150,PROD01886,3,35415.35,106246.05,,BLR
ITEM00000465,ORD0000150,PROD00403,7,3310.01,23170.07,No,
ITEM00000466,ORD0000150,PROD00400,8,30078.49,240627.92,No,Mumbai WH
ITEM00000467,ORD0000150,PROD01474,3,40292.22,120876.66,No,BLR
ITEM00000468,ORD0000151,PROD01267,5,28530.5,142652.5,No,mumbai wh
ITEM00000469,ORD0000152,PROD00197,9,79635.06,716715.54,1,
ITEM00000470,ORD0000152,PROD00632,2,9999999,86192.52,No,BLR
ITEM00000471,ORD0000152,PROD00030,5,2123.88,10619.4,No,HYD
ITEM00000472,ORD0000152,PROD00950,2,15350.88,30701.76,No,Mumbai WH
ITEM00000473,ORD0000153,PROD00646,6,18763.57,112581.42,No,Mumbai WH
ITEM00000474,ORD0000153,PROD00994,5,21716.74,0,yes,
ITEM00000475,ORD0000153,PROD00283,10,72527.81,725278.1,No,Mumbai WH
ITEM00000476,ORD0000153,PROD01414,9,24493.24,220439.16,No,Bangalore WH
ITEM00000477,ORD0000153,PROD01759,4,36636.28,146545.12,No,HYD
ITEM00000478,ORD0000154,PROD00439,7,,538265.84,yes,Chennai WH
ITEM00000479,ORD0000154,PROD01493,3,12813.76,38441.28,,DELHI WH
ITEM00000480,ORD0000155,PROD01042,10,46903.04,-469030.4,No,Bangalore WH
ITEM00000481,ORD0000155,PROD01175,1,23565.33,23565.33,No,Mumbai WH
ITEM00000482,ORD0000155,PROD01120,5,23655.86,118279.3,No,NA
ITEM00000483,ORD0000155,PROD00692,2,13228.85,26457.7,No,Hyderabad WH
ITEM00000484,ORD0000155,PROD01395,9,9999999,570631.95,No,
ITEM00000485,ORD0000156,PROD00657,5,72489.95,362449.75,,NA
ITEM00000486,ORD0000156,PROD00833,5,42362.88,211814.4,No,DELHI WH
ITEM00000487,ORD0000156,PROD01526,6,45815.85,274895.1,No,DELHI WH
ITEM00000488,ORD0000157,PROD01826,10,37951.08,379510.8,No,BLR
ITEM00000489,ORD0000157,PROD00372,6,54760.12,328560.72,No,BLR
ITEM00000490,ORD0000157,PROD00271,1,39523.24,39523.24,,DELHI WH
ITEM00000491,ORD0000157,PROD01538,3,65117.43,195352.29,No,DELHI WH
ITEM00000492,ORD0000157,PROD01889,999,36375.4,181877.0,No,NA
ITEM00000493,ORD0000158,PROD00271,6,45484.01,272904.06,No,
ITEM00000494,ORD0000158,PROD01909,4,50562.93,202251.72,No,Delhi WH
ITEM00000495,ORD0000158,PROD01092,6,7459.49,44756.94,No,DELHI WH
ITEM00000496,ORD0000159,PROD00801,4,10287.91,41151.64,No,Delhi WH
ITEM00000497,ORD0000159,PROD00640,8,41248.64,329989.12,0,mumbai wh
ITEM00000498,ORD0000160,PROD00532,9,56456.66,508109.94,No,Bangalore WH
ITEM00000499,ORD0000160,PROD01079,7,-4465.47,31258.29,yes,NA
ITEM00000500,ORD0000160,PROD01567,8,14558.28,116466.24,No,HYD
ITEM00000501,ORD0000160,PROD00220,3,57155.15,171465.45,No,BLR
ITEM00000502,ORD0000160,PROD00309,9,33876.38,304887.42,No,NA
ITEM00000503,ORD0000161,PROD01405,6,41139.56,246837.36,No,NA
ITEM00000504,ORD0000161,PROD00223,3,40455.33,121365.99,No,
ITEM00000505,ORD0000161,PROD00977,6,49471.72,296830.32,no,Hyderabad WH
ITEM00000506,ORD0000161,PROD95233,5,3406.01,17030.05,No,
ITEM00000507,ORD0000161,PROD00925,6,50294.01,301764.06,No,Chennai WH
ITEM00000508,ORD0000162,PROD00658,3,45811.83,137435.49,No,mumbai wh
ITEM00000509,ORD0000162,PROD97576,7,-53771.16,376398.12,No,Chennai WH
ITEM00000510,ORD0000162,PROD01507,5,51429.6,257148.0,No,Delhi WH
ITEM00000511,ORD0000162,PROD00192,9,27470.17,247231.53,No,Hyderabad WH
ITEM00000512,ORD0000163,PROD00952,6,58963.93,,No,Mumbai WH
ITEM00000513,ORD0000163,PROD00354,2,-11620.39,23240.78,1,BLR
ITEM00000514,ORD0000164,PROD00481,1,33292.21,33292.21,No,Hyderabad WH
ITEM00000515,ORD0000164,PROD00354,7,3110.25,21771.75,1,Bangalore WH
ITEM00000516,ORD0000164,PROD00737,4,29998.95,119995.8,No,Mumbai WH
ITEM00000517,ORD0000164,PROD00852,999,48748.89,292493.34,No,BLR
ITEM00000518,ORD0000164,PROD01022,10,36804.95,368049.5,0,mumbai wh
ITEM00000519,ORD0000165,PROD01647,4,30565.77,122263.08,yes,DELHI WH
ITEM00000520,ORD0000165,PROD00129,10,-74394.01,743940.1,No,Mumbai WH
ITEM00000521,ORD0000165,PROD00550,7,49311.16,345178.12,No,mumbai wh
ITEM00000522,ORD0000165,PROD01636,-1,75086.99,675782.91,No,Chennai WH
ITEM00000523,ORD0000165,PROD01373,1,75946.85,75946.85,,HYD
ITEM00000524,ORD0000166,PROD01117,,78699.84,393499.2,No,mumbai wh
ITEM00000525,ORD0000166,PROD01255,4,-52987.11,211948.44,No,HYD
ITEM00000526,ORD0000166,PROD00214,9,-1324.48,0,No,Chennai WH
ITEM00000527,ORD0000166,PROD96421,1,39518.57,39518.57,No,Bangalore WH
ITEM00000528,ORD0000167,PROD01501,5,75256.4,376282.0,Yes,Mumbai WH
ITEM00000529,ORD0000167,PROD00710,9,40908.4,368175.6,,Chennai WH
ITEM00000530,ORD0000168,PROD00025,10,5928.18,59281.8,No,HYD
ITEM00000531,ORD0000169,PROD00072,4,-44410.04,177640.16,No,Mumbai WH
ITEM00000532,ORD0000169,PROD00547,7,63471.12,444297.84,No,mumbai wh
ITEM00000533,ORD0000169,PROD00748,8,62902.31,503218.48,No,Bangalore WH
ITEM00000534,ORD0000170,PROD00513,8,9762.38,78099.04,No,NA
ITEM00000535,ORD0000170,PROD00182,10,39004.32,390043.2,No,Chennai WH
ITEM00000536,ORD0000170,PROD00984,-1,0,-807.87,No,Delhi WH
ITEM00000537,ORD0000170,PROD01302,3,65074.52,195223.56,No,HYD
ITEM00000538,ORD0000170,PROD01885,4,34279.76,137119.04,No,DELHI WH
ITEM00000539,ORD0000171,PROD00301,4,61851.62,247406.48,No,
ITEM00000540,ORD0000171,PROD01604,7,79635.32,557447.24,0,
ITEM00000541,ORD0000171,PROD00921,3,36831.93,110495.79,0,Delhi WH
ITEM00000542,ORD0000171,PROD01713,1,51610.14,51610.14,No,BLR
ITEM00000543,ORD0000172,PROD01858,8,27038.97,216311.76,No,BLR
ITEM00000544,ORD0000172,PROD01202,4,35633.26,142533.04,No,HYD
ITEM00000545,ORD0000172,PROD01710,9,53284.14,479557.26,No,HYD
ITEM00000546,ORD0000172,PROD01984,3,,67162.47,No,Chennai WH
ITEM00000547,ORD0000172,PROD00927,-1,10927.89,98351.01,No,BLR
ITEM00000548,ORD0000173,PROD01116,4,30508.93,122035.72,No,Mumbai WH
ITEM00000549,ORD0000173,PROD01679,3,8202.83,24608.49,No,Delhi WH
ITEM00000550,ORD0000174,PROD00439,4,69410.97,277643.88,0,Mumbai WH
ITEM00000551,ORD0000175,PROD01724,9,27420.86,246787.74,No,
ITEM00000552,ORD0000175,PROD00150,7,36476.53,255335.71,no,BLR
ITEM00000553,ORD0000176,PROD01246,2,1012.35,2024.7,No,HYD
ITEM00000554,ORD0000176,PROD01536,3,57702.74,173108.22,No,HYD
ITEM00000555,ORD0000176,PROD01076,1,61909.93,61909.93,No,Chennai WH
ITEM00000556,ORD0000176,PROD01824,7,41782.2,292475.4,No,NA
ITEM00000557,ORD0000176,PROD01219,3,27264.46,81793.38,No,DELHI WH
ITEM00000558,ORD0000177,PROD01483,2,13536.41,27072.82,No,HYD
ITEM00000559,ORD0000177,PROD00212,10,9160.96,91609.6,no,
ITEM00000560,ORD0000177,PROD01633,9,34395.68,309561.12,yes,
ITEM00000561,ORD0000177,PROD00436,3,,197979.03,No,DELHI WH
ITEM00000562,ORD0000178,PROD01151,10,46910.36,469103.6,No,Chennai WH
ITEM00000563,ORD0000178,PROD00071,1,29229.53,29229.53,No,Delhi WH
ITEM00000564,ORD0000178,PROD01018,6,-79226.45,475358.7,No,BLR
ITEM00000565,ORD0000178,PROD00231,8,532.79,4262.32,No,Chennai WH
ITEM00000566,ORD0000178,PROD01954,9,22489.15,202402.35,No,DELHI WH
ITEM00000567,ORD0000179,PROD01349,9,72712.85,654415.65,yes,NA
ITEM00000568,ORD0000179,PROD00074,1,42273.38,42273.38,No,
ITEM00000569,ORD0000180,PROD01346,2,28134.95,56269.9,No,Chennai WH
ITEM00000570,ORD0000181,PROD01715,2,72782.37,145564.74,,BLR
ITEM00000571,ORD0000182,PROD00065,5,24427.88,122139.4,No,Delhi WH
ITEM00000572,ORD0000182,PROD01173,6,10772.32,64633.92,No,Delhi WH
ITEM00000573,ORD0000182,PROD01217,4,30079.66,,0,
ITEM00000574,ORD0000182,PROD01744,7,,153099.66,No,DELHI WH
ITEM00000575,ORD0000182,PROD01469,6,69146.81,414880.86,No,
ITEM00000576,ORD0000183,PROD00737,7,73284.92,512994.44,no,mumbai wh
ITEM00000577,ORD0000183,PROD00039,10,76223.53,762235.3,No,
ITEM00000578,ORD0000183,PROD00753,9,70624.89,635624.01,No,BLR
ITEM00000579,ORD0000184,PROD01537,10,38384.69,0,no,BLR
ITEM00000580,ORD0000184,PROD01915,2,8702.35,17404.7,0,DELHI WH
ITEM00000581,ORD0000185,PROD01766,10,31711.73,317117.3,No,
ITEM00000582,ORD0000185,PROD01682,0,28700.96,-86102.88,No,Delhi WH
ITEM00000583,ORD0000186,PROD01420,10,68639.6,686396.0,No,Mumbai WH
ITEM00000584,ORD0000186,PROD00375,-1,20618.63,185567.67,No,Chennai WH
ITEM00000585,ORD0000186,PROD01640,999,29291.27,87873.81,,mumbai wh
ITEM00000586,ORD0000187,PROD00617,1,9999999,0,no,Delhi WH
ITEM00000587,ORD0000188,PROD01390,8,557.76,4462.08,No,
ITEM00000588,ORD0000189,PROD00803,6,63093.42,,No,Bangalore WH
ITEM00000589,ORD0000189,PROD00210,5,11377.24,56886.2,No,mumbai wh
ITEM00000590,ORD0000189,PROD00461,6,17666.32,105997.92,No,Mumbai WH
ITEM00000591,ORD0000190,PROD01664,,0,36368.76,No,
ITEM00000592,ORD0000190,PROD00085,2,22000.32,44000.64,No,
ITEM00000593,ORD0000190,PROD00813,3,25753.19,-77259.57,No,BLR
ITEM00000594,ORD0000191,PROD01915,7,32677.6,0,No,HYD
ITEM00000595,ORD0000191,PROD01942,8,25913.39,207307.12,No,Mumbai WH
ITEM00000596,ORD0000191,PROD01337,8,17055.51,136444.08,no,DELHI WH
ITEM00000597,ORD0000191,PROD01966,10,66552.45,0,No,NA
ITEM00000598,ORD0000192,PROD00824,2,46336.52,92673.04,No,Chennai WH
ITEM00000599,ORD0000192,PROD00540,2,62822.15,125644.3,No,
ITEM00000600,ORD0000192,PROD01413,1,14619.23,-14619.23,No,Delhi WH
ITEM00000601,ORD0000192,PROD00875,6,64435.31,386611.86,No,Mumbai WH
ITEM00000602,ORD0000192,PROD01067,10,8205.88,82058.8,No,Mumbai WH
ITEM00000603,ORD0000193,PROD01669,5,38948.3,194741.5,No,HYD
ITEM00000604,ORD0000194,PROD00894,9,680.18,6121.62,No,Hyderabad WH
ITEM00000605,ORD0000194,PROD00842,8,53683.34,429466.72,No,Mumbai WH
ITEM00000606,ORD0000195,PROD01431,2,62005.38,124010.76,No,Delhi WH
ITEM00000607,ORD0000195,PROD01171,8,37011.42,296091.36,No,BLR
ITEM00000608,ORD0000195,PROD00264,10,11226.38,112263.8,No,
ITEM00000609,ORD0000196,PROD01943,6,53477.07,320862.42,No,
ITEM00000610,ORD0000197,PROD99832,6,9999999,426903.54,No,BLR
ITEM00000611,ORD0000198,PROD00067,2,45117.9,90235.8,1,Hyderabad WH
ITEM00000612,ORD0000198,PROD00005,8,52113.09,416904.72,No,Bangalore WH
ITEM00000613,ORD0000198,PROD01120,6,21487.42,128924.52,No,DELHI WH
ITEM00000614,ORD0000199,PROD00182,1,62678.57,62678.57,No,BLR
ITEM00000615,ORD0000199,PROD00136,3,-50825.12,152475.36,No,Chennai WH
ITEM00000616,ORD0000199,PROD01241,5,38702.46,193512.3,No,NA
ITEM00000617,ORD0000199,PROD01024,3,28824.25,86472.75,No,Chennai WH
ITEM00000618,ORD0000199,PROD00777,8,44586.36,356690.88,No,HYD
ITEM00000619,ORD0000200,PROD00066,4,51115.51,204462.04,No,DELHI WH
ITEM00000620,ORD0000200,PROD00664,7,61566.32,430964.24,yes,Hyderabad WH
ITEM00000621,ORD0000200,PROD00294,8,30929.99,247439.92,No,
ITEM00000622,ORD0000200,PROD01955,5,7628.65,38143.25,No,Mumbai WH
ITEM00000623,ORD0000201,PROD00176,3,0,118474.44,No,BLR
ITEM00000624,ORD0000201,PROD00047,2,71111.51,142223.02,No,DELHI WH
ITEM00000625,ORD0000201,PROD00260,-1,20763.57,207635.7,No,BLR
ITEM00000626,ORD0000201,PROD01980,0,28634.4,171806.4,No,Hyderabad WH
ITEM00000627,ORD0000201,PROD01830,8,48729.82,389838.56,No,HYD
ITEM00000628,ORD0000202,PROD00651,6,26194.31,157165.86,No,mumbai wh
ITEM00000629,ORD0000202,PROD00109,7,39023.35,273163.45,No,NA
ITEM00000630,ORD0000202,PROD01671,3,59002.88,177008.64,No,BLR
ITEM00000631,ORD0000202,PROD01973,0,1015.18,10151.8,No,Hyderabad WH
ITEM00000632,ORD0000203,PROD01244,10,69757.7,697577.0,No,
ITEM00000633,ORD0000204,PROD00554,6,58954.75,353728.5,No,mumbai wh
ITEM00000634,ORD0000204,PROD01594,10,49112.55,491125.5,No,Chennai WH
ITEM00000635,ORD0000205,PROD00371,4,29033.9,116135.6,,HYD
ITEM00000636,ORD0000205,PROD00880,4,67724.32,270897.28,Yes,NA
ITEM00000637,ORD0000205,PROD00131,9,51556.52,-464008.68,No,mumbai wh
ITEM00000638,ORD0000205,PROD01145,2,38000.52,76001.04,No,
ITEM00000639,ORD0000206,PROD01330,4,66687.77,266751.08,No,BLR
ITEM00000640,ORD0000207,PROD01456,6,8063.1,,No,Bangalore WH
ITEM00000641,ORD0000207,PROD01250,4,56161.71,224646.84,No,NA
ITEM00000642,ORD0000207,PROD01763,3,78181.45,-234544.35,No,Bangalore WH
ITEM00000643,ORD0000208,PROD01944,9,41323.65,0,Yes,Chennai WH
ITEM00000644,ORD0000209,PROD01490,1,45256.88,45256.88,No,NA
ITEM00000645,ORD0000209,PROD01233,5,51258.64,256293.2,No,HYD
ITEM00000646,ORD0000209,PROD01526,999,70066.27,,0,Delhi WH
ITEM00000647,ORD0000209,PROD00463,7,9305.73,65140.11,No,Bangalore WH
ITEM00000648,ORD0000209,PROD01253,4,50244.05,200976.2,No,Hyderabad WH
ITEM00000649,ORD0000210,PROD01780,1,20189.82,20189.82,Yes,Hyderabad WH
ITEM00000650,ORD0000210,PROD00731,9,6470.18,58231.62,No,NA
ITEM00000651,ORD0000210,PROD00365,1,54347.51,54347.51,No,mumbai wh
ITEM00000652,ORD0000210,PROD01891,4,-28417.36,113669.44,,Delhi WH
ITEM00000653,ORD0000210,PROD00829,7,4608.68,32260.76,No,Delhi WH
ITEM00000654,ORD0000211,PROD01154,10,41518.66,415186.6,No,mumbai wh
ITEM00000655,ORD0000211,PROD01498,2,26153.15,52306.3,0,DELHI WH
ITEM00000656,ORD0000211,PROD00746,5,51574.33,257871.65,No,Bangalore WH
ITEM00000657,ORD0000211,PROD00538,7,-27726.78,194087.46,No,
ITEM00000658,ORD0000211,PROD00463,9,6113.87,55024.83,yes,Mumbai WH
ITEM00000659,ORD0000212,PROD00939,6,22047.11,132282.66,No,HYD
ITEM00000660,ORD0000212,PROD94442,1,22630.22,0,No,mumbai wh
ITEM00000661,ORD0000213,PROD00174,3,20018.03,60054.09,No,HYD
ITEM00000662,ORD0000213,PROD01893,10,9999999,484505.1,No,HYD
ITEM00000663,ORD0000214,PROD01722,9,0,595187.19,No,Delhi WH
ITEM00000664,ORD0000214,PROD01681,2,79042.18,158084.36,No,BLR
ITEM00000665,ORD0000214,PROD00604,4,78345.53,,No,DELHI WH
ITEM00000666,ORD0000215,PROD01535,3,49053.95,147161.85,No,NA
ITEM00000667,ORD0000215,PROD00769,8,29074.7,-232597.6,no,
ITEM00000668,ORD0000215,PROD00556,8,44670.83,357366.64,No,HYD
ITEM00000669,ORD0000215,PROD01718,3,90.33,270.99,No,Mumbai WH
ITEM00000670,ORD0000215,PROD92264,9,36565.06,329085.54,No,Mumbai WH
ITEM00000671,ORD0000216,PROD01822,1,76775.99,-76775.99,No,Mumbai WH
ITEM00000672,ORD0000216,PROD00715,10,47515.36,475153.6,No,NA
ITEM00000673,ORD0000217,PROD00044,9,67125.61,604130.49,1,BLR
ITEM00000674,ORD0000217,PROD00452,4,0,,No,Mumbai WH
ITEM00000675,ORD0000217,PROD00005,3,78877.5,0,No,Bangalore WH
ITEM00000676,ORD0000217,PROD00302,7,20728.19,145097.33,No,Hyderabad WH
ITEM00000677,ORD0000218,PROD01279,1,34922.82,34922.82,No,NA
ITEM00000678,ORD0000218,PROD01615,10,10077.94,100779.4,No,HYD
ITEM00000679,ORD0000218,PROD01343,8,53450.33,427602.64,No,BLR
ITEM00000680,ORD0000218,PROD01788,10,77867.35,778673.5,No,Chennai WH
ITEM00000681,ORD0000218,PROD00474,9,527.5,4747.5,No,NA
ITEM00000682,ORD0000219,PROD91938,9,21565.06,194085.54,,Delhi WH
ITEM00000683,ORD0000220,PROD00897,6,54005.09,324030.54,No,Hyderabad WH
ITEM00000684,ORD0000220,PROD01104,10,0,729638.1,No,Chennai WH
ITEM00000685,ORD0000220,PROD00484,9,45942.14,413479.26,No,mumbai wh
ITEM00000686,ORD0000220,PROD01228,1,50126.94,50126.94,No,BLR
ITEM00000687,ORD0000220,PROD99914,9,24812.06,223308.54,0,DELHI WH
ITEM00000688,ORD0000221,PROD00351,8,77835.61,622684.88,No,HYD
ITEM00000689,ORD0000221,PROD01518,7,40915.11,286405.77,no,Bangalore WH
ITEM00000690,ORD0000222,PROD01396,7,68227.73,477594.11,No,Delhi WH
ITEM00000691,ORD0000222,PROD01363,2,72923.85,145847.7,No,Mumbai WH
