product_id,product_name,category,sub_category,brand,price,discount_percent,stock_quantity,rating,is_available
PROD01202,Nykaa Toner,Beauty,Toner,Nykaa,27863.9,57,34,3.0,No
PROD01203,HarperCollins Textbook,Books,Textbook,HarperCollins,4609.93,30,38,3.8,
PROD01204,Samsung Power Bank,Electronics,Power Bank,Samsung,58320.84,15,58,3.6,No
PROD01205,Garnier Lipstick,Beauty,Lipstick,Garnier,38732.22,10,372,2.4,Yes
PROD01206,MRF Dumbbells,Sports,Dumbbells,,72083.71,33,99999,1.9,No
PROD01207,Mamaearth Kajal,Beauty,,Mamaearth,17175.62,14,204,1.4,No
PROD01208,Realme Charger,Electronics,Charger,Realme,34901.49,52,442,3.3,Yes
PROD01209,JBL Tablet,Electronics,,JBL,62511.55,2,372,4.6,No
PROD01210,Aashirvaad Biscuits,Grocery,Biscuits,Aashirvaad,30985.33,46,460,0,No
PROD01211,Manyavar T-Shirt,Fashion,T-Shirt,Manyavar,42267.5,16,452,2.0,No
PROD01212,Reebok Yoga Mat,Sports,Yoga Mat,,0,55,-5,3.0,No
PROD01213,,Sports,Resistance Band,SG,20510.6,52,379,5.0,No
PROD01214,Rupa Journal,Books,Journal,,0,2,203,1.6,0
PROD01215,S.Chand Self Help Book,Books,Self Help Book,S.Chand,24883.78,28,,,No
PROD01216,WOW Face Wash,Beauty,Face Wash,WOW,13114.96,17,421,3.1,Yes
PROD01217,boAt Keyboard,ELECTRONICS,Keyboard,boAt,65249.69,57,227,1.4,Yes
PROD01218,H&M Saree,Fashion,Saree,H&M,56948.56,23,432,2.9,0
PROD01219,Hawkins Mixer Grinder,Home & Kitchen,Mixer Grinder,,62143.43,48,103,3.7,Yes
PROD01220,Pigeon Tiffin Box,Home & Kitchen,Tiffin Box,Pigeon,68268.57,43,275,2.3,Yes
PROD01221,Westland Self Help Book,Books,,Westland,25041.66,150,123,3.5,No
PROD01222,Nykaa Sunscreen,Beauty,Sunscreen,Nykaa,0,26,116,3.6,yes
PROD01223,Westland Workbook,Books,Workbook,Westland,11349.76,22,23,3.9,Yes
PROD01224,Adidas Football,Sports,Football,Adidas,20379.05,1,326,3.4,No
PROD01225,Amul Basmati Rice,Grocery,Basmati Rice,Amul,3812.45,24,334,3.2,No
PROD01226,Reebok Dumbbells,Sports,Dumbbells,Reebok,33758.94,52,112,1.7,Yes
PROD01227,Realme Charger,Electronics,Charger,Realme,2972.78,58,431,1.5,yes
PROD01228,,Beauty,Serum,Biotique,49890.33,18,408,4.3,0
PROD01229,JBL Charger,electronics,Charger,JBL,57745.01,37,364,3.0,Yes
PROD01230,Nivia Cycling Gloves,Sports,Cycling Gloves,Nivia,49406.85,41,180,4.2,1
PROD01231,Orient Dictionary,Books,,Orient,57137.15,29,113,3.4,Out of Stock
PROD01232,FabIndia Dupatta,Fashion,Dupatta,FabIndia,43894.49,60,455,4.5,No
PROD01233,Nike Kurta,Fashion,Kurta,Nike,71798.73,150,375,3.1,No
PROD01234,Apple Laptop,Electronics,Laptop,Apple,36823.23,4,11,1.1,Yes
PROD01235,Libas Belt,Fashion,Belt,Libas,9494.82,8,405,4.8,Yes
PROD01236,Milton Pressure Cooker,Home & Kitchen,Pressure Cooker,Milton,15127.39,45,-5,1.6,Yes
PROD01237,Vector X Yoga Mat,Sports,Yoga Mat,Vector X,4210.87,41,182,1.8,No
PROD01238,Decathlon Yoga Mat,Sports,Yoga Mat,,42216.24,49,415,2.2,Out of Stock
PROD01239,S.Chand Cookbook,Books,Cookbook,S.Chand,59110.22,2,89,1.5,No
PROD01240,Disha Novel,Books,Novel,Disha,31373.9,58,487,1.6,No
PROD01241,Nestle Biscuits,,Biscuits,Nestle,18752.68,34,229,4.9,Yes
PROD01242,Rupa Cookbook,Books,Cookbook,Rupa,25068.45,2,374,2.1,No
PROD01243,HP Smartphone,Electronics,,HP,50968.46,0,393,4.5,Out of Stock
PROD01244,Pigeon Pressure Cooker,Home & Kitchen,Pressure Cooker,Pigeon,41227.49,52,199,1.9,No
PROD01245,Realme Earbuds,Electronics,Earbuds,Realme,20766.07,6,333,4.3,Yes
PROD01246,Amul Basmati Rice,Grocery,Basmati Rice,,51174.05,21,139,3.9,No
PROD01247,Oxford Self Help Book,books,Self Help Book,Oxford,33232.22,8,24,4.8,Yes
PROD01248,Apple Smartwatch,Electronics,Smartwatch,Apple,73554.19,34,142,3.0,no
PROD01249,Westland Atlas,Books,Atlas,Westland,-71504.15,12,136,2.1,no
PROD01250,Milton Water Bottle,Home & Kitchen,Water Bottle,Milton,,41,325,2.3,Out of Stock
PROD01251,Hawkins Pillow,Home & Kitchen,,Hawkins,11324.73,17,248,1.7,No
PROD01252,Aashirvaad Toor Dal,Grocery,Toor Dal,Aashirvaad,22655.58,5,109,4.1,No
PROD01253,Nivia Football,sports,Football,Nivia,29562.54,19,33,3.2,Yes
PROD01254,Fingerprint Textbook,Books,Textbook,Fingerprint,76414.33,26,244,1.5,Available
PROD01255,Nivea Serum,Beauty,Serum,Nivea,24836.31,25,99,2.0,Yes
PROD01256,Tupperware Bed Sheet,Home & Kitchen,Bed Sheet,Tupperware,17207.92,15,292,1.2,no
PROD01257,Orient Workbook,Books,Workbook,Orient,56630.24,56,448,2.2,No
PROD01258,Nestle Maggi,,Maggi,Nestle,76023.74,-10,16,2.2,No
PROD01259,Arihant Dictionary,Books,Dictionary,Arihant,18420.36,49,138,2.5,Yes
PROD01260,Nestle Atta,Grocery,Atta,Nestle,67554.91,41,-5,4.7,Available
PROD01261,Vector X Dumbbells,sports,Dumbbells,Vector X,28420.67,10,5,3.6,Available
PROD01262,Manyavar Shoes,Fashion,Shoes,Manyavar,-6495.2,27,404,-1,No
PROD01263,Milton Pressure Cooker,Home & Kitchen,Pressure Cooker,Milton,77046.9,10,178,3.3,1
PROD01264,Rupa Journal,Books,Journal,Rupa,57131.46,58,92,3.9,No
PROD01265,Nestle Amul Butter,Grocery,Amul Butter,Nestle,5302.5,32,104,4.3,No
PROD01266,Realme Smartwatch,Electronics,Smartwatch,Realme,79489.43,33,293,2.7,Yes
PROD01267,Nivea Foundation,Beauty,Foundation,Nivea,905.24,7,327,1.0,Yes
PROD01268,Reebok Resistance Band,Sports,Resistance Band,Reebok,37503.38,30,249,2.2,Yes
PROD01269,Orient Water Bottle,Home & Kitchen,Water Bottle,Orient,,26,423,4.2,No
PROD01270,Mi Earbuds,Electronics,Earbuds,Mi,16758.37,9,94,2.1,Yes
PROD01271,L'Oreal Lipstick,Beauty,Lipstick,L'Oreal,13841.5,20,19,2.5,Yes
PROD01272,Fingerprint Cookbook,Books,,,78258.09,13,93,5.0,Yes
PROD01273,Cello Pillow,Home & Kitchen,Pillow,,0,56,22,4.3,No
PROD01274,MDH Green Tea,grocery,Green Tea,MDH,9999999,8,480,3.8,No
PROD01275,Philips Pressure Cooker,Home & Kitchen,Pressure Cooker,Philips,74974.51,60,82,4.7,No
PROD01276,H&M T-Shirt,Fashion,,,45772.18,25,363,6.5,Yes
PROD01277,HP Keyboard,electronics,Keyboard,HP,34917.95,29,182,4.5,Yes
PROD01278,Rupa Dictionary,Books,Dictionary,Rupa,13844.07,37,346,3.0,No
PROD01279,Himalaya Serum,Beauty,Serum,Himalaya,69493.26,19,296,1.1,Yes
PROD01280,Philips Water Bottle,Home & Kitchen,Water Bottle,Philips,70614.62,36,390,3.0,1
PROD01281,Nestle Salt,grocery,Salt,Nestle,46032.82,150,359,3.8,Available
PROD01282,Biotique Shampoo,BEAUTY,Shampoo,,49917.18,51,451,4.5,Yes
PROD01283,Milton Mixer Grinder,Home & Kitchen,Mixer Grinder,Milton,64862.9,-10,101,3.5,No
PROD01284,HarperCollins Textbook,Books,Textbook,HarperCollins,26788.3,3,98,2.9,No
PROD01285,Realme Smartwatch,Electronics,Smartwatch,Realme,43124.31,52,99999,2.0,No
PROD01286,,Sports,Skipping Rope,Yonex,11800.36,14,470,3.9,Yes
PROD01287,Puma Dupatta,Fashion,Dupatta,Puma,67721.81,7,169,4.3,Yes
PROD01288,HarperCollins Biography,Books,Biography,HarperCollins,9578.39,2,450,3.5,Yes
PROD01289,HP Keyboard,Electronics,Keyboard,HP,69993.48,-10,445,0,Yes
PROD01290,OnePlus Smartphone,,Smartphone,OnePlus,72870.08,27,306,3.8,yes
PROD01291,W T-Shirt,Fashion,T-Shirt,W,17818.7,0,118,3.1,No
PROD01292,Puma Kurta,Fashion,,Puma,9999999,10,352,2.7,Yes
PROD01293,Yonex Cricket Bat,Sports,Cricket Bat,Yonex,16512.77,2,218,4.7,Out of Stock
PROD01294,Nike Belt,Fashion,Belt,Nike,43954.95,29,,1.7,1
PROD01295,,Grocery,Honey,Aashirvaad,26802.29,53,223,4.5,0
PROD01296,Yonex Dumbbells,Sports,Dumbbells,Yonex,17773.34,11,368,1.5,No
PROD01297,Tata Saffola Oil,Grocery,Saffola Oil,Tata,-1058.48,4,263,2.2,No
PROD01298,HP Earbuds,Electronics,Earbuds,HP,34758.39,150,252,4.8,1
PROD01299,Patanjali Saffola Oil,grocery,Saffola Oil,Patanjali,76353.02,27,318,2.4,Yes
PROD01300,Himalaya Foundation,Beauty,Foundation,Himalaya,33731.2,2,34,3.3,No
PROD01301,H&M Dupatta,Fashion,Dupatta,H&M,51289.68,55,348,2.9,No
PROD01302,Adidas Resistance Band,Sports,,Adidas,0,47,473,1.9,No
PROD01303,Nike Shoes,Fashion,Shoes,Nike,59399.93,32,142,3.8,No
PROD01304,Tupperware Pillow,,Pillow,Tupperware,75921.27,57,139,1.3,No
PROD01305,Vector X Cricket Bat,Sports,Cricket Bat,Vector X,11349.17,,281,1.1,Yes
PROD01306,,Beauty,Lipstick,WOW,32857.64,19,241,3.3,0
PROD01307,Biba Kurta,Fashion,Kurta,Biba,29679.56,41,30,6.5,Yes
PROD01308,WOW Serum,beauty,Serum,WOW,63360.93,49,86,6.5,
PROD01309,Milton Mixer Grinder,Home & Kitchen,,Milton,6378.86,54,450,2.5,0
PROD01310,Tata Biscuits,Grocery,Biscuits,Tata,9999999,9,25,1.9,No
PROD01311,Mamaearth Lipstick,Beauty,Lipstick,Mamaearth,76900.7,6,123,2.0,No
PROD01312,Philips Curtain,Home & Kitchen,Curtain,Philips,69580.39,11,152,3.9,No
PROD01313,Rupa Textbook,BOOKS,Textbook,Rupa,27430.25,42,292,4.6,No
PROD01314,Prestige Knife Set,Home & Kitchen,Knife Set,Prestige,0,49,291,-1,No
PROD01315,Nike Jacket,Fashion,,Nike,77877.26,2,138,6.5,Yes
PROD01316,Tupperware Pillow,Home & Kitchen,Pillow,Tupperware,34165.38,25,424,5.0,Yes
PROD01317,Cosco Cycling Gloves,Sports,Cycling Gloves,Cosco,51951.65,55,439,3.3,No
PROD01318,Philips Mop,Home & Kitchen,Mop,Philips,9999999,43,-5,3.3,No
PROD01319,H&M Jacket,Fashion,Jacket,H&M,71054.71,15,,2.2,1
PROD01320,Vector X Cycling Gloves,Sports,Cycling Gloves,Vector X,73215.33,19,449,4.2,No
PROD01321,Mi Tablet,Electronics,Tablet,,13627.31,34,,4.9,0
PROD01322,Pigeon Pressure Cooker,HOME & KITCHEN,Pressure Cooker,Pigeon,281.09,31,164,3.9,Yes
PROD01323,Prestige Bed Sheet,Home & Kitchen,,Prestige,73564.15,55,30,2.6,No
PROD01324,Borosil Tiffin Box,Home & Kitchen,Tiffin Box,Borosil,49358.65,14,351,1.8,No
PROD01325,Reebok Resistance Band,SPORTS,Resistance Band,Reebok,51018.51,,194,2.5,Yes
PROD01326,Aashirvaad Atta,Grocery,Atta,Aashirvaad,54748.85,0,51,4.3,No
PROD01327,W Jeans,Fashion,Jeans,W,0,14,66,2.9,Yes
PROD01328,Puma Kurta,Fashion,Kurta,Puma,71248.21,5,381,2.6,No
PROD01329,Patanjali Maggi,Grocery,Maggi,Patanjali,,3,-5,-1,yes
PROD01330,Nike Dupatta,Fashion,Dupatta,Nike,41612.3,7,38,2.9,No
PROD01331,Disha Biography,BOOKS,Biography,Disha,67931.53,60,68,3.8,No
PROD01332,Nivea Hair Oil,BEAUTY,Hair Oil,Nivea,70570.77,12,177,0,No
PROD01333,Dabur Atta,Grocery,Atta,Dabur,64200.89,57,357,2.2,Yes
PROD01334,Dabur Atta,GROCERY,Atta,,0,45,408,1.0,Available
PROD01335,Nivea Hair Oil,BEAUTY,Hair Oil,Nivea,51114.13,12,340,3.2,Yes
PROD01336,Amul Maggi,Grocery,,Amul,54034.61,,364,2.5,Yes
PROD01337,Fingerprint Workbook,Books,Workbook,,23711.79,3,358,4.3,No
PROD01338,Cello Water Bottle,Home & Kitchen,Water Bottle,Cello,15615.59,60,90,,Yes
PROD01339,boAt Tablet,Electronics,Tablet,boAt,-64509.26,3,322,2.6,Yes
PROD01340,H&M Saree,Fashion,Saree,H&M,25619.61,10,388,5.0,Yes
PROD01341,Arihant Textbook,Books,Textbook,Arihant,46240.74,39,111,3.2,yes
PROD01342,Cello Tiffin Box,home & kitchen,Tiffin Box,Cello,12511.48,52,69,2.3,Yes
PROD01343,Lakmé Face Wash,Beauty,Face Wash,Lakmé,26171.23,-10,76,2.2,Available
PROD01344,Pigeon Pressure Cooker,Home & Kitchen,Pressure Cooker,Pigeon,69364.3,7,398,1.9,No
PROD01345,Nivea Foundation,Beauty,Foundation,Nivea,15699.79,18,395,1.1,No
PROD01346,Mamaearth Face Wash,BEAUTY,Face Wash,Mamaearth,11414.66,56,197,1.0,No
PROD01347,Cosco Water Jug,SPORTS,Water Jug,Cosco,67808.76,10,130,3.8,No
PROD01348,Manyavar Saree,Fashion,Saree,Manyavar,70489.05,59,53,2.6,No
PROD01349,Samsung Power Bank,Electronics,Power Bank,Samsung,28985.66,44,188,4.8,No
PROD01350,Orient Mixer Grinder,Home & Kitchen,Mixer Grinder,Orient,51243.16,3,41,1.8,Yes
PROD01351,Dove Hair Oil,Beauty,Hair Oil,Dove,0,18,231,3.6,
PROD01352,HarperCollins Textbook,Books,Textbook,HarperCollins,66460.82,3,229,4.3,Yes
PROD01353,Lakmé Kajal,Beauty,Kajal,Lakmé,44394.77,29,449,4.4,Yes
PROD01354,Oxford Journal,Books,Journal,Oxford,51262.12,3,69,2.1,Yes
PROD01355,Dabur Honey,grocery,,Dabur,74637.77,8,346,3.4,Yes
PROD01356,FabIndia Saree,Fashion,Saree,FabIndia,10192.25,14,50,6.5,No
PROD01357,,home & kitchen,Pillow,Milton,5693.33,1,78,3.8,No
PROD01358,Nykaa Toner,Beauty,Toner,Nykaa,62872.35,54,362,1.2,Yes
PROD01359,Philips Knife Set,Home & Kitchen,Knife Set,Philips,64090.26,34,346,1.2,No
PROD01360,Milton Mixer Grinder,Home & Kitchen,,Milton,5842.21,34,311,2.0,Yes
PROD01361,Yonex Knee Cap,Sports,Knee Cap,Yonex,48924.41,0,465,1.6,Yes
PROD01362,Tata Biscuits,Grocery,Biscuits,Tata,23549.31,45,383,0,Yes
PROD01363,,Beauty,Face Wash,WOW,18961.16,25,332,1.0,Yes
PROD01364,S.Chand Novel,Books,Novel,S.Chand,9290.33,20,177,3.3,Yes
PROD01365,OnePlus Power Bank,Electronics,Power Bank,OnePlus,32144.64,49,46,4.9,Yes
PROD01366,Bajaj Knife Set,Home & Kitchen,Knife Set,Bajaj,15705.67,59,196,3.0,Yes
PROD01367,Nestle Toor Dal,Grocery,Toor Dal,Nestle,32768.3,13,68,4.6,no
PROD01368,MDH Salt,GROCERY,Salt,MDH,65480.68,32,117,3.9,No
PROD01369,Reebok Badminton Racket,Sports,Badminton Racket,Reebok,28713.74,59,295,0,No
PROD01370,Prestige Air Fryer,Home & Kitchen,Air Fryer,Prestige,21167.9,8,6,3.7,Yes
PROD01371,H&M Shoes,FASHION,Shoes,H&M,9999999,30,99999,3.7,No
PROD01372,Burnish Skipping Rope,Sports,Skipping Rope,Burnish,14061.25,60,169,3.5,No
PROD01373,Arihant Biography,Books,Biography,Arihant,9999999,37,35,1.6,
PROD01374,Apple Charger,Electronics,Charger,Apple,21131.54,26,,2.0,
PROD01375,Decathlon Resistance Band,Sports,Resistance Band,Decathlon,,50,441,3.4,No
PROD01376,Cosco Football,Sports,Football,Cosco,77125.84,55,116,4.5,Yes
PROD01377,HarperCollins Novel,Books,Novel,HarperCollins,40487.26,50,244,3.5,No
PROD01378,Biotique Toner,Beauty,Toner,Biotique,76004.4,50,116,2.6,no
PROD01379,L'Oreal Serum,beauty,Serum,L'Oreal,58432.74,-10,91,1.0,Yes
PROD01380,Adidas Knee Cap,Sports,Knee Cap,Adidas,55393.41,-10,164,4.0,Yes
PROD01381,Fingerprint Comic,Books,Comic,Fingerprint,57198.19,24,176,2.3,
PROD01382,,HOME & KITCHEN,Water Bottle,Pigeon,-63090.41,46,32,2.8,0
PROD01383,Hawkins Mop,Home & Kitchen,Mop,Hawkins,36448.35,13,387,1.1,Out of Stock
PROD01384,ITC Honey,Grocery,Honey,ITC,57384.74,22,249,1.8,No
PROD01385,Mi Earbuds,Electronics,Earbuds,Mi,28490.64,7,269,2.4,Yes
PROD01386,Hawkins Water Bottle,Home & Kitchen,,Hawkins,75849.07,2,341,,1
PROD01387,Nestle Basmati Rice,Grocery,Basmati Rice,Nestle,37766.22,43,253,4.4,Out of Stock
PROD01388,OnePlus Tablet,Electronics,,,69264.45,60,265,1.9,1
PROD01389,Borosil Mop,Home & Kitchen,Mop,Borosil,32507.83,11,151,4.9,No
PROD01390,Libas Kurta,Fashion,Kurta,Libas,53270.12,29,466,4.4,Yes
PROD01391,Mamaearth Face Wash,Beauty,Face Wash,Mamaearth,9728.85,,329,2.0,
PROD01392,Disha Dictionary,Books,Dictionary,Disha,13557.79,14,189,2.1,
PROD01393,Biba Dupatta,Fashion,Dupatta,Biba,23163.92,6,206,1.8,no
PROD01394,Samsung Tablet,Electronics,Tablet,Samsung,79262.61,25,289,1.0,
PROD01395,Cello Air Fryer,Home & Kitchen,Air Fryer,,57667.78,23,82,4.7,0
PROD01396,FabIndia Shoes,fashion,Shoes,FabIndia,12485.21,26,410,4.0,No
PROD01397,Patanjali Saffola Oil,Grocery,,Patanjali,37206.2,54,,1.3,1
PROD01398,Nivia Water Jug,Sports,Water Jug,Nivia,27539.39,52,263,1.7,yes
PROD01399,Himalaya Foundation,BEAUTY,Foundation,Himalaya,49408.4,7,417,6.5,1
PROD01400,Tupperware Knife Set,Home & Kitchen,Knife Set,Tupperware,32325.11,37,304,1.7,Yes
PROD01401,Zara T-Shirt,FASHION,T-Shirt,Zara,62346.62,53,378,4.0,Out of Stock
PROD01402,Reebok Cricket Bat,Sports,Cricket Bat,Reebok,23271.96,40,151,2.1,Yes
PROD01403,Bajaj Curtain,Home & Kitchen,Curtain,Bajaj,71355.52,52,384,1.4,0
PROD01404,Manyavar Dress,fashion,Dress,Manyavar,14132.82,37,105,3.5,No
PROD01405,Borosil Mixer Grinder,Home & Kitchen,Mixer Grinder,Borosil,21982.92,54,33,3.6,Available
PROD01406,H&M Shoes,Fashion,Shoes,H&M,52762.51,51,121,3.9,Yes
PROD01407,Borosil Air Fryer,Home & Kitchen,Air Fryer,Borosil,39983.84,57,428,1.1,No
PROD01408,JBL Charger,Electronics,Charger,JBL,22274.22,60,304,1.3,0
PROD01409,MRF Water Jug,Sports,,MRF,43288.11,50,137,2.0,Yes
PROD01410,Haldiram Green Tea,Grocery,,Haldiram,19921.64,9,346,3.8,No
PROD01411,Decathlon Water Jug,sports,,Decathlon,0,29,183,5.0,No
PROD01412,Borosil Mixer Grinder,Home & Kitchen,,Borosil,5545.66,52,478,3.9,No
PROD01413,HP Keyboard,Electronics,Keyboard,HP,42440.7,2,,2.2,No
PROD01414,MRF Cycling Gloves,Sports,Cycling Gloves,MRF,28844.1,7,484,3.2,No
PROD01415,Mi Keyboard,Electronics,Keyboard,Mi,25454.23,18,411,1.4,
PROD01416,Decathlon Dumbbells,Sports,Dumbbells,Decathlon,57297.48,150,123,3.9,No
PROD01417,Westland Workbook,Books,Workbook,Westland,65431.61,46,365,,No
PROD01418,Manyavar Dress,Fashion,Dress,Manyavar,27750.19,15,277,3.7,Yes
PROD01419,Tupperware Mixer Grinder,HOME & KITCHEN,Mixer Grinder,Tupperware,3821.41,60,137,3.4,Yes
PROD01420,Manyavar Dupatta,Fashion,Dupatta,Manyavar,9999999,150,292,3.4,no
PROD01421,Haldiram Amul Butter,Grocery,Amul Butter,Haldiram,51095.97,3,434,4.7,0
PROD01422,Disha Journal,Books,Journal,Disha,45203.44,21,74,1.6,Yes
PROD01423,Bajaj Pressure Cooker,HOME & KITCHEN,Pressure Cooker,Bajaj,-44491.52,49,262,5.0,
PROD01424,MRF Football,Sports,Football,MRF,70104.55,41,294,6.5,No
PROD01425,ITC Saffola Oil,grocery,Saffola Oil,ITC,25885.57,34,466,6.5,Yes
PROD01426,Decathlon Badminton Racket,Sports,Badminton Racket,Decathlon,7268.01,16,320,4.0,Yes
PROD01427,Nivia Cricket Bat,Sports,,Nivia,28417.29,5,-5,3.1,Yes
PROD01428,Adidas Kurta,Fashion,Kurta,Adidas,71570.5,1,81,1.1,no
PROD01429,Bajaj Air Fryer,Home & Kitchen,Air Fryer,Bajaj,59658.69,46,104,1.4,no
PROD01430,Oxford Dictionary,BOOKS,Dictionary,Oxford,31073.47,19,20,3.3,Out of Stock
PROD01431,Cello Pillow,Home & Kitchen,Pillow,Cello,26418.03,55,19,3.4,Yes
PROD01432,Adidas Saree,Fashion,Saree,Adidas,20523.5,30,99999,3.8,Out of Stock
PROD01433,W Shoes,Fashion,Shoes,W,15860.45,26,271,4.2,yes
PROD01434,HarperCollins Novel,Books,Novel,HarperCollins,79604.47,150,169,3.2,No
PROD01435,Orient Dictionary,Books,Dictionary,Orient,63424.6,,98,,No
PROD01436,Orient Bed Sheet,,Bed Sheet,Orient,25757.6,32,425,1.7,0
PROD01437,Hawkins Tiffin Box,Home & Kitchen,Tiffin Box,Hawkins,30833.49,0,301,4.0,Yes
PROD01438,WOW Moisturizer,Beauty,Moisturizer,WOW,9999999,6,333,3.8,Yes
PROD01439,Libas Leggings,Fashion,,Libas,35156.01,16,323,3.1,No
PROD01440,Philips Pillow,Home & Kitchen,Pillow,Philips,-65580.27,1,99999,4.5,Yes
PROD01441,Vector X Cycling Gloves,Sports,Cycling Gloves,Vector X,60923.9,54,97,4.9,Yes
PROD01442,Oxford Biography,Books,Biography,Oxford,10963.81,38,224,,Yes
PROD01443,Garnier Foundation,Beauty,Foundation,Garnier,57075.48,5,333,3.4,Yes
PROD01444,Rupa Cookbook,Books,Cookbook,Rupa,,150,380,2.8,No
PROD01445,Adidas Dupatta,Fashion,,Adidas,68608.92,34,79,2.6,Yes
PROD01446,Orient Tiffin Box,HOME & KITCHEN,Tiffin Box,Orient,33450.77,9,243,3.9,no
PROD01447,,Fashion,Leggings,FabIndia,19182.98,28,269,3.3,No
PROD01448,Apple Smartwatch,Electronics,Smartwatch,Apple,9999999,59,455,2.9,0
PROD01449,Adidas Shoes,Fashion,Shoes,Adidas,17144.56,44,446,2.3,Yes
PROD01450,Biotique Hair Oil,Beauty,Hair Oil,Biotique,8323.38,12,299,1.2,Yes
PROD01451,Westland Journal,Books,Journal,Westland,10046.29,11,349,2.2,No
PROD01452,Haldiram Salt,Grocery,Salt,Haldiram,25568.99,29,335,5.0,No
PROD01453,Lenovo Earbuds,Electronics,Earbuds,Lenovo,18167.72,32,459,2.1,Yes
PROD01454,Nestle Honey,Grocery,Honey,Nestle,65825.94,19,280,3.6,No
PROD01455,,BEAUTY,Moisturizer,Garnier,70985.05,58,218,3.7,No
PROD01456,Haldiram Saffola Oil,Grocery,Saffola Oil,Haldiram,71027.85,24,42,3.0,Yes
PROD01457,HarperCollins Novel,Books,Novel,HarperCollins,52610.46,,-5,3.6,Yes
PROD01458,Britannia Atta,grocery,,Britannia,27169.48,10,295,3.8,Yes
PROD01459,Arihant Dictionary,Books,Dictionary,Arihant,71582.94,11,99999,1.9,No
PROD01460,Orient Bed Sheet,Home & Kitchen,Bed Sheet,,33917.93,37,,2.1,No
PROD01461,boAt Keyboard,Electronics,Keyboard,boAt,72339.87,41,168,2.1,No
PROD01462,Cello Curtain,Home & Kitchen,Curtain,Cello,0,37,173,6.5,No
PROD01463,Dell Smartphone,Electronics,Smartphone,Dell,55046.03,21,327,4.3,no
PROD01464,Biotique Sunscreen,Beauty,Sunscreen,Biotique,8531.16,,310,1.6,Yes
PROD01465,Britannia Toor Dal,grocery,Toor Dal,Britannia,27487.1,9,399,4.1,Yes
PROD01466,Orient Journal,Books,,Orient,25543.37,150,489,1.5,Yes
PROD01467,,HOME & KITCHEN,,Tupperware,46742.37,35,113,3.4,Yes
PROD01468,Pigeon Pressure Cooker,Home & Kitchen,,Pigeon,30577.31,31,342,1.4,Yes
PROD01469,L'Oreal Shampoo,Beauty,Shampoo,L'Oreal,39615.73,32,99999,3.9,Yes
PROD01470,MDH Saffola Oil,Grocery,Saffola Oil,,5966.81,36,99999,3.7,No
PROD01471,Milton Pressure Cooker,Home & Kitchen,Pressure Cooker,Milton,59302.3,12,302,4.1,no
PROD01472,Hawkins Water Bottle,,Water Bottle,Hawkins,51720.36,14,243,2.5,Yes
PROD01473,,Sports,Resistance Band,Yonex,56844.58,25,146,1.3,Out of Stock
PROD01474,Samsung Keyboard,Electronics,,,8689.4,38,219,-1,No
PROD01475,HarperCollins Journal,BOOKS,Journal,HarperCollins,14411.69,,270,4.8,Yes
PROD01476,Yonex Yoga Mat,Sports,Yoga Mat,Yonex,24633.36,42,21,4.7,No
PROD01477,Philips Mixer Grinder,Home & Kitchen,Mixer Grinder,Philips,0,15,99999,4.4,no
PROD01478,Bajaj Pressure Cooker,home & kitchen,Pressure Cooker,Bajaj,5940.24,18,248,3.1,No
PROD01479,OnePlus Laptop,Electronics,Laptop,OnePlus,36709.32,57,364,2.6,Yes
PROD01480,Mi Smartphone,Electronics,Smartphone,Mi,16347.17,,354,1.7,0
PROD01481,HarperCollins Biography,Books,Biography,HarperCollins,2796.08,55,7,4.9,0
PROD01482,Adidas Football,Sports,Football,Adidas,74115.59,57,275,3.0,No
PROD01483,H&M Belt,Fashion,Belt,H&M,4960.02,51,48,3.2,No
PROD01484,Adidas Knee Cap,Sports,Knee Cap,Adidas,52067.8,49,-5,3.4,no
PROD01485,MDH Atta,Grocery,Atta,MDH,73215.69,16,407,1.6,Yes
PROD01486,Amul Toor Dal,Grocery,Toor Dal,Amul,77503.85,2,307,1.5,No
PROD01487,Libas Dupatta,FASHION,Dupatta,Libas,0,29,46,1.3,Yes
PROD01488,Nike Jeans,Fashion,,Nike,5280.93,23,490,1.9,Yes
PROD01489,Reebok Water Jug,sports,Water Jug,Reebok,27355.28,43,281,1.4,Yes
PROD01490,W Dupatta,Fashion,Dupatta,W,60557.06,49,219,2.8,Yes
PROD01491,MRF Cricket Bat,Sports,,MRF,56273.21,57,37,2.8,Yes
PROD01492,Nivia Yoga Mat,sports,Yoga Mat,Nivia,65180.09,51,269,2.2,Yes
PROD01493,Lenovo Smartwatch,Electronics,,Lenovo,19992.33,23,248,2.8,No
PROD01494,Haldiram Green Tea,Grocery,Green Tea,Haldiram,9821.14,22,439,1.2,Yes
PROD01495,MRF Resistance Band,SPORTS,Resistance Band,MRF,53268.54,24,140,2.3,No
PROD01496,Burnish Knee Cap,Sports,Knee Cap,Burnish,62481.6,27,301,0,1
PROD01497,Rupa Cookbook,Books,Cookbook,Rupa,41952.28,1,4,6.5,No
PROD01498,Puma Kurta,FASHION,Kurta,Puma,30122.82,40,275,4.9,1
PROD01499,HarperCollins Self Help Book,Books,Self Help Book,HarperCollins,29696.77,8,81,3.2,No
PROD01500,Fingerprint Self Help Book,Books,Self Help Book,Fingerprint,16346.83,16,330,3.8,Yes
