order_id,customer_id,order_date,delivery_date,status,payment_method,total_amount,shipping_charges,discount_applied,city,promo_code
ORD0000248,CUST004254,2023-12-16,,Cancelled,COD,42235.79,,11428.77,Chennai,
ORD0000249,CUST004122,2025-12-29,2026-01-01,shipped,credit card,30470.09,151.09,11374.93,Pune,
ORD0000250,CUST009712,01/05/2024,2024/10/05,shipped,Cod,96917.16,468.84,4810.55,ahmedabad,
ORD0000251,CUST004707,22-07-2025,2025-08-01,DELIVERED,online,8947.07,88.35,2587.64,Mumbai,
ORD0000252,CUST001902,2023-09-04,2023-09-10,In Transit,online,113875.0,381.17,26718.96,,
ORD0000253,CUST004102,08-09-2024,2024/11/09,Shipped,N/A,1195.63,302.28,105.36,Patna,
ORD0000254,CUST002253,2025-04-01,2025-04-07,In Transit,credit card,98930.4,,7572.99,Delhi,
ORD0000255,CUST001164,2026-04-12,2026-04-27,Returned,Credit Card,3028.63,,165.9,Indore,
ORD0000256,CUST006599,2025-05-31,2025-06-02,DELIVERED,EMI,94977.71,280.89,26601.06,,
ORD0000257,CUST008089,2023-08-03,2023-08-17,Cancelled,N/A,128105.31,378.52,36623.14,CHENNAI,
ORD0000258,CUST99939,2025-11-19,2025-12-02,,COD,1298.45,200.4,264.04,Indore,
ORD0000259,CUST004247,2024-04-30,2024-05-04,canceled,,144690.13,98.42,38377.34,Kolkata,SALE67
ORD0000260,CUST001214,2025-05-12,2025-05-14,Delivered,UPI,113945.15,484.16,8340.41,DELHI,SALE86
ORD0000261,CUST004439,2024-09-12,2024-09-14,Cancelled,upi,99641.79,338.51,,bangalore,
ORD0000262,CUST009693,2025-01-23,28/01/2025,Returned,upi,85522.02,-50,1915.89,INDORE,
ORD0000263,CUST000324,2025-03-29,,Delivered,EMI,71520.16,77.64,27941.42,Kolkata,SALE30
ORD0000264,CUST006335,2025-09-03,2025-09-08,Processing,UPI ,14443.49,38.82,,Hyderabad,
ORD0000265,CUST008808,2023-12-27,2023-12-28,Returned,UPI,25485.98,488.84,8457.71,Bangalore,
ORD0000266,CUST003944,2023-07-18,2023-07-24,Returned,N/A,51782.43,496.62,36.8,Mumbai,
ORD0000267,CUST005024,2024-02-11,2024-02-17,Shipped,upi,23788.98,181.38,845.04,Jaipur,SALE04
ORD0000268,CUST009252,2023-06-12,,Pending,Wallet,-7580.94,364.25,1561.96,Chennai,
ORD0000269,CUST006371,,2023-06-27,cancelled,Net Banking,141071.5,384.99,51444.16,mumbai,
ORD0000270,CUST004961,2026-02-17,,Cancelled,Cod,86932.18,464.39,13137.62,Bhopal,SALE40
ORD0000271,CUST007755,2025-04-18,,cancelled,Card,124563.22,392.1,16302.85,Jaipur,
ORD0000272,CUST99721,2025-05-31,2025-06-03,shipped,Cash on Delivery,18259.8,172.04,3321.36,patna,
ORD0000273,CUST007103,2024-12-26,2025/10/01,cancelled,online,-124363.85,302.87,18417.94,Jaipur,
ORD0000274,CUST004194,2026-05-20,24-05-2026,Processing,EMI,140634.38,9999,45081.79,Indore,
ORD0000275,CUST002829,2024-12-08,2024-12-12,delivered,credit card,41751.96,146.55,14927.95,Lucknow,
ORD0000276,CUST008700,2025-08-24,,Pending,Cash on Delivery,107805.99,141.93,7560.22,pune,
ORD0000277,CUST006992,2026-01-08,2026-01-17,Returned,Debit Card,3367.24,59.52,1070.73,Chennai,
ORD0000278,CUST006801,2024-07-08,,In Transit,UPI ,21309.95,442.22,,Pune,SALE70
ORD0000279,CUST009168,2025-11-02,2025-11-06,Processing,Card,16972.41,396.37,1350.7,Indore,
ORD0000280,CUST006097,2025-04-12,2025-04-27,,online,92151.39,67.69,36099.67,Hyderabad,SALE80
ORD0000281,CUST009604,19/08/2025,2025-08-24,,N/A,59196.66,46.56,23352.9,Kolkata ,
ORD0000282,CUST002542,2023-06-24,2023-07-03,Cancelled,Card,51360.38,192.4,15569.2,Surat,SALE10
ORD0000283,CUST009167,2024-11-24,2024-11-30,cancelled,UPI,127138.73,389.07,11248.71,Ahmedabad,
ORD0000284,CUST008339,2025-11-18,2025-11-20,CANCELLED,EMI,61258.01,399.26,8857.17,mumbai,
ORD0000285,CUST000417,20-01-2025,2025-02-02,cancelled,UPI,117968.62,464.16,43227.74,Ahmedabad,SALE95
ORD0000286,CUST99052,2024-02-22,2024-03-05,Returned,Net Banking,50697.03,417.72,3678.55,Patna,SALE51
ORD0000287,CUST006981,2026-03-18,2026-03-28,Processing,Debit Card,143489.94,346.25,,Patna,
ORD0000288,CUST002901,18-11-2025,2025-11-23,returned,Card,129187.63,201.42,48539.46,Mumbai,SALE35
ORD0000289,CUST004628,2024-07-17,2024-07-29,Shipped,Credit Card,7870.51,293.37,2284.28,,
ORD0000290,CUST007735,2025-08-21,2025-09-01,cancelled,upi,30757.73,470.27,12092.15,CHENNAI,
ORD0000291,CUST001237,2024-11-26,2024-11-28,Returned,,73277.81,364.16,21925.85,Pune,
ORD0000292,CUST006861,2023-12-15,2023-12-26,Cancelled,COD,27158.55,184.52,,Pune,
ORD0000293,CUST002438,2026-03-15,2026-03-26,delivered,Net Banking,59166.56,398.54,8591.69,Hyderabad,SALE72
ORD0000294,CUST004840,2024-03-21,2024-04-04,delivered,N/A,30367.22,9999,,Indore,
ORD0000295,CUST007616,2024-07-28,2024-08-09,SHIPPED,online,1403.0,43.18,216.85,Mumbai,SALE43
ORD0000296,CUST99058,2026-04-29,,Pending,upi,0,83.54,5656.61,nagpur,
ORD0000297,CUST009984,,2026-02-24,Delivered,COD,148114.13,366.82,23475.35,Patna,SALE09
ORD0000298,CUST001475,22-01-2024,2024-02-02,Delivered,COD,21624.12,85.89,,Patna,SALE39
ORD0000299,CUST001414,2024-11-28,2024-12-09,NA,Cod,89544.66,349.32,13046.11,Mumbai,SALE34
ORD0000300,CUST007070,2024-06-22,2024-06-28,In Transit,UPI,19667.3,377.75,2614.45,patna,SALE94
ORD0000301,CUST007639,2023-09-20,2023-09-25,shipped,N/A,34275.5,344.51,12985.05,Jaipur,
ORD0000302,CUST009808,2024-08-22,27-08-2024,In Transit,upi,,316.69,,Mumbai,
ORD0000303,CUST002866,23/05/2024,,cancelled,COD,54484.95,80.55,12113.78,KOLKATA,
ORD0000304,CUST006926,2025-10-14,26-10-2025,Pending,Net Banking,115119.86,385.49,10411.09,Ahmedabad,
ORD0000305,CUST002040,2023-06-25,2023-07-08,Pending,Net Banking,85583.13,128.0,13164.11,KOLKATA,SALE04
ORD0000306,CUST99829,18-10-2023,01-11-2023,Processing,credit card,113003.22,320.66,7892.4,Hyderabad,
ORD0000307,CUST000680,2024-11-04,2024-11-11,Delivered,UPI,88376.48,471.05,10747.55,Bangalore,SALE24
ORD0000308,CUST003512,,2023-08-27,Pending,Cash on Delivery,141264.71,44.42,3230.59,Hyderabad,
ORD0000309,CUST004433,2026-04-25,2026-04-29,canceled,online,84755.64,348.33,12213.64, Patna,
ORD0000310,CUST007656,21/06/2025,2025-06-30,DELIVERED,Card,100896.71,18.37,24891.65,Patna,SALE15
ORD0000311,CUST000067,2025-10-09,2025-10-24,SHIPPED,upi,28628.89,321.86,537.18,Surat,
ORD0000312,CUST006092,2024-04-01,02-04-2024,Processing,EMI,74467.97,45.34,11055.35,Bhopal,SALE49
ORD0000313,CUST002396,2023-10-11,15/10/2023,cancelled,Net Banking,3472.13,297.7,, Surat,
ORD0000314,CUST003033,2024-11-13,2024-11-20,Delivered,,52964.97,316.81,13064.29,Patna,
ORD0000315,CUST009726,2025-05-08,2025-05-14,Pending,Debit Card,100099.92,203.56,23853.29,Indore ,
ORD0000316,CUST003615,2024-07-11,2024-07-12,shipped,Credit Card,145227.35,390.7,26624.82,Chennai,
ORD0000317,CUST001651,2023-09-27,2023-09-28,shipped,Cod,111063.1,299.76,10305.56,Delhi,SALE65
ORD0000318,CUST003918,2026-02-19,2026-02-26,In Transit,Wallet,24785.6,479.44,6660.45,hyderabad,
ORD0000319,CUST002808,2025-08-12,2025-08-18,SHIPPED,COD,83724.1,247.88,7809.3,PATNA,SALE97
ORD0000320,CUST000888,06/07/2023,2023-07-20,In Transit,UPI,11279.04,111.08,2181.12,patna,SALE81
ORD0000321,CUST005713,2024-08-25,2024-08-27,canceled,Cash on Delivery,133646.05,217.99,3655.03,Bangalore,SALE69
ORD0000322,CUST003290,2024-09-17,,returned,Cash on Delivery,52379.37,320.08,16828.46,Nagpur,
ORD0000323,CUST007399,2026-03-05,2026/20/03,,COD,57118.96,494.67,9493.95,SURAT,
ORD0000324,CUST99157,21-10-2023,2023-10-22,Shipped,Card,24008.64,476.86,1211.07,Indore,
ORD0000325,CUST000322,2025-11-11,20-11-2025,DELIVERED,Net Banking,36255.76,180.01,14413.14,lucknow,
ORD0000326,CUST005479,2024/12/02,2024-02-16,Shipped,Cash on Delivery,-107494.59,451.98,39143.89,kolkata,
ORD0000327,CUST009878,2025-08-08,2025-08-19,CANCELLED,COD,122707.62,9999,,Bhopal,
ORD0000328,CUST007389,2024-04-21,2024/26/04,,EMI,142899.21,,20646.72,Lucknow,
ORD0000329,CUST000829,2025-07-28,,,,124537.67,28.87,,Surat,
ORD0000330,CUST005956,,10-09-2024,canceled,,-46444.74,414.26,18414.0,Patna,
ORD0000331,CUST004282,2024-08-11,2024-08-21,Returned,Cash on Delivery,20535.81,168.64,6003.3,Indore,
ORD0000332,CUST009560,2024-12-01,2024/06/12,canceled,Debit Card,123896.33,495.1,48659.04,Mumbai,
ORD0000333,CUST007509,2023-08-30,2023-08-31,shipped,Wallet,94699.47,199.32,36256.84,Indore,SALE29
ORD0000334,CUST002054,2025-04-29,2025-05-04,returned,Cod,105329.81,295.97,21258.91,NAGPUR,
ORD0000335,CUST005998,2025-07-16,2025-07-24,Processing,Wallet,30754.89,459.24,,Indore,SALE38
ORD0000336,CUST006492,07-06-2025,,Delivered,online,138760.22,328.86,44342.23,indore,SALE36
ORD0000337,CUST005922,2024-07-14,2024-07-20,,Cod,148027.71,160.26,11798.63, Patna,
ORD0000338,CUST006777,2024/24/01,2024-02-08,Returned,Card,83963.34,131.43,31497.06,hyderabad,
ORD0000339,CUST000244,2026-02-28,,Delivered,Cash on Delivery,0,9999,15610.51,Kolkata,
ORD0000340,CUST001843,23/03/2026,,Pending,N/A,50117.93,6.02,,delhi,SALE39
ORD0000341,CUST001666,2026-01-02,2026-01-11,NA,Cash on Delivery,19541.86,,5186.49,Chennai ,SALE76
ORD0000342,CUST006972,2025-09-19,2025-09-29,DELIVERED,UPI ,46168.89,141.23,2073.55,Lucknow,SALE82
ORD0000343,CUST000039,2025-04-26,2025-04-28,Returned,online,60360.0,370.15,20290.67,Bangalore,
ORD0000344,CUST000195,2026-01-26,2026-02-09,CANCELLED,,,246.81,2044.25,Hyderabad,
ORD0000345,CUST002885,,2026-04-01,DELIVERED,,121248.34,139.93,9044.96,Bangalore,
ORD0000346,CUST005998,2025-07-16,2025-07-24,Processing,Wallet,30754.89,459.24,,Indore,SALE38
ORD0000347,CUST001876,2024-02-01,10/02/2024,canceled,N/A,60728.04,420.46,,Indore,
ORD0000348,CUST002430,,2025-05-11,,online,29584.8,31.36,1999.14,Patna,
ORD0000349,CUST000776,15-07-2025,2025-07-24,delivered,upi,-59941.6,162.48,11167.84,Ahmedabad ,
ORD0000350,CUST001832,22-11-2024,2024-11-28,In Transit,Cash on Delivery,139294.85,9999,1071.74,Lucknow,
ORD0000351,CUST009874,2024-06-06,18-06-2024,SHIPPED,Cod,9999999,145.63,6755.24,Delhi,
ORD0000352,CUST000639,2023-12-31,,Shipped,Cod,-92680.64,321.47,256.63,Bangalore,
ORD0000353,CUST003883,,2024-08-19,CANCELLED,online,139847.19,,5912.75,delhi,
ORD0000354,CUST007571,,26/09/2024,DELIVERED,Debit Card,97149.77,,21445.13,surat,
ORD0000355,CUST007114,2024-06-20,2024-06-22,Returned,Net Banking,133661.14,318.4,32622.26,Lucknow,SALE56
ORD0000356,CUST008395,2025-05-23,2025-06-06,DELIVERED,online,62339.08,299.5,20142.03,Bangalore,SALE63
ORD0000357,CUST003438,2025-08-18,2025-08-20,Returned,Card,89769.2,370.12,29825.03,BANGALORE,
ORD0000358,CUST006525,,,delivered,Wallet,147115.33,361.55,56841.82,kolkata,
ORD0000359,CUST000768,,16-06-2025,delivered,Cod,90506.95,253.89,15269.62,jaipur,
ORD0000360,CUST005621,2025/05/10,2025-10-20,Pending,UPI,93012.11,9999,,Delhi,
ORD0000361,CUST99425,2023-12-08,2023-12-15,Shipped,online,145584.32,15.86,31038.6,Jaipur,
ORD0000362,CUST003233,2025-12-10,,Returned,Debit Card,67296.5,422.58,9588.17,kolkata,
ORD0000363,CUST001803,28-05-2025,2025-05-31,CANCELLED,Debit Card,100423.7,11.28,22168.03,Lucknow,
ORD0000364,CUST009824,2025-09-04,2025-09-05,Processing,COD,108766.13,358.79,25259.08,Nagpur,
ORD0000365,CUST003302,2024-06-03,2024-06-04,returned,Credit Card,142172.58,386.0,23051.31,CHENNAI,
ORD0000366,CUST003744,2025-07-09,2025-07-11,NA,Credit Card,66255.78,4.43,,Jaipur,
ORD0000367,CUST002937,2024-09-21,2024-10-03,Shipped,Wallet,86578.97,9999,30434.84,Surat ,
ORD0000368,CUST007812,2024-08-17,2024-08-30,Shipped,UPI ,33971.12,12.94,7808.99,Ahmedabad,
ORD0000369,CUST004059,2024-02-22,2024-02-29,returned,COD,101004.09,180.25,34685.7,Lucknow,SALE19
ORD0000370,CUST000283,2024-02-09,2024-02-21,Delivered,EMI,31339.86,171.64,10275.73,Bangalore ,
ORD0000371,CUST002352,2024-01-19,2024-01-26,Shipped,UPI ,32557.26,352.47,3891.12,Pune,
ORD0000372,CUST000621,30/04/2024,2024/02/05,DELIVERED,EMI,88862.91,401.76,12650.22,Kolkata,
ORD0000373,CUST004247,2024-04-30,2024-05-04,canceled,,144690.13,98.42,38377.34,Kolkata,SALE67
ORD0000374,CUST007807,2024-06-03,2024/05/06,Cancelled,Cash on Delivery,99376.47,208.5,33570.85,Ahmedabad,
ORD0000375,CUST005931,15-05-2024,2024-05-20,Processing,Credit Card,49061.37,84.74,17405.11,Nagpur,
ORD0000376,CUST004194,2026-05-20,24-05-2026,Processing,EMI,140634.38,9999,45081.79,Indore,
ORD0000377,CUST007434,2023/06/10,2023-10-12,Shipped,N/A,135114.5,445.37,267.51,Kolkata,
ORD0000378,CUST002776,2026-03-05,2026-03-17,Shipped,credit card,16037.03,97.61,2489.7,Surat,SALE57
ORD0000379,CUST002046,2024-06-13,,cancelled,UPI ,22471.13,102.43,4632.83,Mumbai,
ORD0000380,CUST002263,2023/06/11,2023-11-20,Shipped,online,80620.61,86.07,6359.62,Pune,SALE71
ORD0000381,CUST001646,2024-03-08,2024-03-19,Processing,Debit Card,54353.93,494.4,18892.24,Pune,SALE22
ORD0000382,CUST007878,,2026-05-30,In Transit,Credit Card,83244.43,206.27,21150.24,PATNA,SALE70
ORD0000383,CUST99411,2024-09-27,2024-10-08,cancelled,UPI,45018.25,416.71,5639.1,Patna,SALE35
ORD0000384,CUST99921,,04-12-2024,SHIPPED,Cod,122836.88,466.83,37104.67,Surat,
ORD0000385,CUST002726,2023-10-17,2023-10-25,Pending,,38322.49,377.49,9299.93,Delhi,
ORD0000386,CUST99881,,2025-06-24,DELIVERED,EMI,19627.92,62.08,6113.66,Mumbai,
ORD0000387,CUST009615,,2025-11-03,delivered,UPI,128277.12,354.03,35978.43,Surat ,
ORD0000388,CUST000068,16-04-2025,2025-04-22,delivered,Cash on Delivery,44517.52,87.34,9899.49,BANGALORE,
ORD0000389,CUST007575,2025-01-21,2025-02-01,NA,Debit Card,36125.66,68.94,,Ahmedabad,SALE41
ORD0000390,CUST009487,2026-01-21,,Returned,UPI ,45167.37,388.26,3.59,pune,
ORD0000391,CUST008345,2023-10-09,2023-10-16,,upi,39415.64,389.77,7100.33,BANGALORE,
ORD0000392,CUST008144,2025-01-18,2025-01-22,CANCELLED,upi,-18574.63,303.96,3087.41,Kolkata,
ORD0000393,CUST009480,25-01-2024,2024-01-28,Cancelled,Cod,115950.06,341.94,,Chennai,SALE75
ORD0000394,CUST007146,2026-02-03,2026-02-13,shipped,Debit Card,82016.94,383.75,30071.05,PATNA,SALE71
ORD0000395,CUST002549,2026-05-24,,In Transit,EMI,80333.52,300.15,21604.12,Hyderabad,
ORD0000396,CUST005951,2023-09-11,2023-09-21,SHIPPED,Net Banking,4886.79,57.32,,Lucknow,SALE24
ORD0000397,CUST003384,,2025-10-09,In Transit,Net Banking,75803.01,167.79,1443.12,Delhi,
ORD0000398,CUST006042,2025-09-04,17/09/2025,Delivered,upi,65371.24,9999,5158.12,Hyderabad ,
ORD0000399,CUST004547,2024-02-01,,Pending,Cod,138399.0,35.59,40215.3,PATNA,
ORD0000400,CUST000350,2024-05-04,2024-05-11,Shipped,Cod,6189.21,260.86,1741.81,Pune,SALE79
ORD0000401,CUST000781,2023-10-23,2023-11-07,Delivered,upi,37322.69,360.48,14455.82,Pune ,SALE51
ORD0000402,CUST003915,,2023-12-05,canceled,Wallet,50131.0,70.58,46.89,Ahmedabad,SALE96
ORD0000403,CUST99562,2024-01-22,2024-01-25,cancelled,Credit Card,48623.04,376.37,7800.88,Jaipur,SALE09
ORD0000404,CUST006675,19-03-2024,2024-03-31,In Transit,Debit Card,12757.52,262.33,1266.78,Pune,SALE31
ORD0000405,CUST99809,2025-08-21,2025-08-31,Shipped,Net Banking,145782.77,355.48,28622.65, Nagpur,
ORD0000406,CUST004277,2024-07-22,2024-07-25,delivered,Wallet,107349.57,226.31,30349.95,Surat,SALE96
ORD0000407,CUST008544,2025-05-25,2025-06-04,shipped,Credit Card,107596.54,410.01,13743.89,Nagpur,SALE95
ORD0000408,CUST001411,2026-01-17,31/01/2026,Delivered,UPI ,-72181.7,112.93,10432.17,Lucknow,SALE40
ORD0000409,CUST000450,2025-07-04,13/07/2025,NA,online,36060.93,472.57,5890.64,Bhopal,
ORD0000410,CUST005972,07-10-2023,,shipped,Net Banking,46217.57,-50,11715.31,Lucknow,
ORD0000411,CUST000015,,2023-07-12,Cancelled,online,95712.26,92.78,19801.62,Surat,
ORD0000412,CUST004263,2025-05-20,2025-05-28,In Transit,Cod,112410.66,427.92,5741.56,Hyderabad,SALE95
ORD0000413,CUST000378,08/07/2023,2023-07-14,canceled,UPI,81648.15,75.36,10455.64,patna,
ORD0000414,CUST009431,2023-12-06,2023-12-20,returned,Cash on Delivery,141892.08,113.6,34181.38,Ahmedabad,SALE36
ORD0000415,CUST002277,2025-04-11,,returned,Cod,147373.77,485.93,29239.39,Pune,
ORD0000416,CUST006270,24-08-2024,2024-08-31,SHIPPED,Card,115882.07,283.25,13438.64,Ahmedabad,
ORD0000417,CUST005076,2025-11-09,2025-11-24,Delivered,,9427.27,-50,1640.6,Pune,
ORD0000418,CUST004909,2026/10/04,2026-04-12,CANCELLED,Card,26233.17,342.47,7134.37,Indore,
ORD0000419,CUST003254,2025-11-09,2025-11-21,,upi,2181.99,115.68,1.88,Indore,SALE31
ORD0000420,CUST005287,2025-02-22,2025-03-09,returned,UPI ,109281.53,238.12,3194.34,Hyderabad,
ORD0000421,CUST009328,12-10-2024,2024-10-23,,credit card,112919.01,398.99,16683.18,Mumbai,
ORD0000422,CUST005476,2024-03-13,2024-03-22,Returned,Cod,45498.96,424.25,13870.41,Bangalore,
ORD0000423,CUST004744,2024-07-08,2024-07-14,CANCELLED,UPI,130292.66,72.43,25432.39,Ahmedabad,
ORD0000424,CUST000268,15-10-2025,2025-10-21,SHIPPED,EMI,117313.17,415.85,28163.08,patna,
ORD0000425,CUST003886,2024-05-01,2024-05-10,,UPI ,59305.21,-50,103.85,,SALE73
ORD0000426,CUST001344,2023-12-24,2024-01-04,Returned,UPI ,138394.85,465.04,16700.87,Bhopal,
ORD0000427,CUST005518,2026-05-13,2026-05-15,Processing,Card,53398.68,253.83,14043.69,surat,
ORD0000428,CUST004728,2025-10-31,2025-11-01,returned,,112122.01,483.7,8723.23,BHOPAL,
ORD0000429,CUST004149,2023-08-29,,Shipped,Cash on Delivery,92477.37,499.67,31013.34,Kolkata,
ORD0000430,CUST007268,2026-03-24,2026-03-27,NA,Card,149021.44,148.93,,Jaipur,SALE05
ORD0000431,CUST001315,2026-02-05,2026-02-16,Returned,EMI,0,7.63,26083.04,pune,
ORD0000432,CUST001858,2024-02-16,2024-02-20,Delivered,N/A,32222.75,233.1,,Lucknow,
ORD0000433,CUST99033,2024-01-18,2024-01-29,Returned,credit card,127486.32,211.28,12215.69,Bangalore,SALE81
ORD0000434,CUST002094,,21-09-2024,SHIPPED,Cash on Delivery,70488.6,475.51,9811.98,Ahmedabad,SALE58
ORD0000435,CUST004914,2023-07-26,2023-08-02,Delivered,Cod,,373.91,617.39, Nagpur,
ORD0000436,CUST008304,,2024-12-24,returned,Debit Card,6753.57,400.4,1151.36,Hyderabad,
ORD0000437,CUST002348,2023-11-02,2023-11-03,returned,N/A,119114.5,165.27,33285.54,chennai,
ORD0000438,CUST000671,2024-08-22,01-09-2024,Delivered,Debit Card,123724.51,337.38,31606.27,Pune ,
ORD0000439,CUST001291,2025-12-24,2025-12-28,returned,EMI,29697.26,495.13,,Patna,
ORD0000440,CUST008061,,2025-09-17,Pending,credit card,128406.63,411.0,28454.5,Indore,SALE59
ORD0000441,CUST000118,2025-08-19,,DELIVERED,online,134137.56,356.6,5164.36,Surat,
ORD0000442,CUST000975,2024-12-18,2024-12-22,Returned,COD,19718.64,218.93,2251.57,bhopal,SALE00
ORD0000443,CUST005103,2026-04-09,2026-04-24,Returned,credit card,129281.47,298.32,2137.4,indore,
ORD0000444,CUST000201,2025-04-16,,canceled,upi,59741.31,-50,,Pune,SALE67
ORD0000445,CUST006615,2023-11-11,2023-11-26,Shipped,UPI,0,190.75,17947.38,Mumbai,
ORD0000446,CUST006151,2024-06-04,,Delivered,UPI ,6237.35,,270.58,Bhopal,
ORD0000447,CUST005437,2024-10-11,,NA,EMI,118455.53,347.11,44179.16, Nagpur,
ORD0000448,CUST003505,2025-02-27,2025-03-08,Processing,COD,130740.37,100.73,43803.02,Lucknow,
ORD0000449,CUST006956,2025-08-31,2025-09-01,,Cod,97547.84,307.91,9755.95,Patna,
ORD0000450,CUST006610,2025-08-19,2025-08-28,Processing,UPI,83738.43,133.41,16322.38,Surat,SALE09
ORD0000451,CUST008497,2024-01-31,2024-02-08,NA,EMI,69020.5,259.0,20336.49,Kolkata,
ORD0000452,CUST007627,2026-02-22,2026-03-09,canceled,online,131492.1,-50,17984.97,PATNA,
ORD0000453,CUST99860,2023-10-04,2023-10-12,canceled,Debit Card,91117.15,271.95,10736.19,Mumbai,
ORD0000454,CUST004297,2025/26/01,2025-02-08,Shipped,Cod,15855.7,282.94,3781.95,Delhi,
ORD0000455,CUST000693,2023-07-05,2023-07-10,Shipped,EMI,37117.98,,8845.56,Patna,
ORD0000456,CUST006570,2025-02-23,2025-02-25,Shipped,upi,90599.93,452.94,29104.62,Bhopal,
ORD0000457,CUST005399,2024/22/03,2024-03-27,cancelled,Credit Card,124669.79,228.69,,Bangalore,SALE11
ORD0000458,CUST007005,2025-12-24,2026-01-08,NA,credit card,79965.84,156.98,14036.49,Ahmedabad,
ORD0000459,CUST002460,2024-04-08,2024-04-11,,,47440.71,95.35,10065.24,Ahmedabad,
ORD0000460,CUST005733,2026-02-28,,,Card,6285.37,487.89,156.42,Delhi,
ORD0000461,CUST003007,2026-04-09,2026-04-24,Shipped,online,70128.3,81.63,23908.83,Kolkata,SALE55
ORD0000462,CUST007676,,2023-08-10,Processing,credit card,121862.45,459.06,8189.25,Hyderabad,
ORD0000463,CUST004202,2023-07-12,2023-07-23,shipped,Cash on Delivery,144555.79,461.11,,Surat,
ORD0000464,CUST009718,2024-03-10,2024-03-12,cancelled,Credit Card,6869.95,261.11,658.08,indore,SALE47
ORD0000465,CUST009547,2025-02-04,2025-02-05,Shipped,Wallet,101642.25,324.73,30326.57,Indore,
ORD0000466,CUST009810,2026-03-27,2026-04-06,SHIPPED,Cash on Delivery,7714.6,218.88,1954.16, Indore,SALE93
ORD0000467,CUST000949,30/10/2024,2024-11-12,In Transit,Wallet,104383.09,268.82,8822.82,Indore,
ORD0000468,CUST001477,2025-07-05,2025-07-18,Cancelled,credit card,40919.86,,9892.97,Kolkata,SALE40
ORD0000469,CUST001790,2024-08-22,2024-09-02,cancelled,EMI,76255.29,248.87,706.5,Jaipur,SALE59
ORD0000470,CUST99685,2025-02-11,2025-02-24,Processing,upi,146759.55,154.74,36329.95,Pune,
ORD0000471,CUST008360,2023-11-14,2023-11-17,returned,upi,35237.77,330.34,,Surat,SALE47
ORD0000472,CUST006861,2023-12-15,2023-12-26,Cancelled,COD,27158.55,184.52,,Pune,
ORD0000473,CUST000580,2025-06-29,2025-07-08,Delivered,credit card,46957.78,418.99,7744.77,,SALE83
ORD0000474,CUST003523,2025-09-14,2025-09-18,SHIPPED,Net Banking,59110.76,229.95,3180.17,Patna,
ORD0000475,CUST001999,2026-02-26,2026-03-11,returned,,55745.05,156.35,18998.8,Indore,
ORD0000476,CUST009837,2025-08-16,,DELIVERED,online,13731.45,169.9,983.1,Bangalore,
ORD0000477,CUST009988,2023-06-18,2023-07-03,Cancelled,Cod,92906.97,9999,1782.46,MUMBAI,
ORD0000478,CUST005800,,2026-05-01,,UPI,91673.13,126.04,34353.45,,
ORD0000479,CUST000495,2024-08-22,2024-08-23,CANCELLED,N/A,29651.93,442.48,4970.28,Patna,SALE57
ORD0000480,CUST005944,2025-06-13,2025-06-26,returned,Cod,-148400.53,143.81,24211.39,Chennai,SALE52
ORD0000481,CUST005449,22-04-2026,29/04/2026,CANCELLED,,75176.0,469.72,8139.34,Pune,
ORD0000482,CUST000255,2025-04-05,2025-04-18,cancelled,Cod,11569.8,488.43,1616.36,Indore,
ORD0000483,CUST003702,2024-03-23,2024-04-04,Shipped,Wallet,45748.71,345.4,14220.95,HYDERABAD,SALE79
ORD0000484,CUST000387,2026-05-10,2026-05-22,DELIVERED,online,112731.38,470.3,20644.94,Surat,
ORD0000485,CUST002348,2023-11-02,2023-11-03,returned,N/A,119114.5,165.27,33285.54,chennai,
ORD0000486,CUST008102,2024-06-23,30/06/2024,DELIVERED,COD,77243.36,267.08,26936.73,Kolkata,
ORD0000487,CUST002807,2024-03-28,2024-03-30,Processing,Cash on Delivery,56103.16,177.51,4916.85,Jaipur,
ORD0000488,CUST007155,2025-09-05,20-09-2025,Delivered,Cash on Delivery,72962.73,28.06,26693.09,CHENNAI,
ORD0000489,CUST005711,2026-05-25,2026-05-31,CANCELLED,online,113986.57,9999,14461.27,surat,
ORD0000490,CUST007829,2025-03-12,2025-03-17,In Transit,Cod,134855.53,335.24,12690.19, Chennai,
